general_name,nb_vald,lat,lon
Moulin Galant,135816.0,48.587097310488524,2.473320729518637
Mouroux,20282.0,48.81865633231703,3.041054125519957
Moutiers,55906.0,48.61017553033663,1.9721330778563502
Mouton-Duvernet,827524.0,48.83135979731884,2.3298389941155797
Musée d'Orsay,4479160.0,48.86054105996183,2.325797978801273
Médiathèque des Chartreux,1091430.0,48.822987413655184,2.2540314281330684
Ménilmontant,1903036.0,48.866415153449914,2.383485028504897
Mériel,65050.0,49.07767669444397,2.2054396340723863
Méry-sur-Oise,107856.0,49.05834972293593,2.1914510004105052
Nangis,172682.0,48.561941531432765,3.0119869420379244
Nanterre Préfecture RER,5186554.0,48.896490261869445,2.221961050548831
Nanterre Université,148180.0,48.90123102805744,2.2135528676849563
Nanterre-La Folie RER,561912.0,48.89949401506174,2.2275156899457054
Nanterre-Ville,1097699.0,48.89504987423765,2.1952039509304644
Nanteuil Saacy,55076.0,48.97396288946813,3.2195459376866187
Nation,52001415.0,48.84828023673897,2.396178250499695
Nationale,2481744.0,48.83306561895713,2.362611094501241
Nemours Saint-Pierre,116791.0,48.268498179465205,2.6851403583148072
Neuilly-Plaisance RER,15626790.0,48.853256708641325,2.51373018420481
Neuville Université,671998.0,49.013742718928995,2.078348821290545
Nogent-le-Perreux RER,1150719.0,48.83823135840823,2.4942899443873
Nogent-sur-Marne,1628702.0,48.834219970347206,2.4716892160148913
Nointel Mours,31563.0,49.13278346722326,2.2800494213725973
Noisiel,3335404.0,48.84357441770491,2.616544337268911
Noisy le Sec,1284046.0,48.89670727752092,2.4599497125007894
Noisy-Champs,1562607.0,48.84294654669949,2.5802071311911536
Noisy-Champs RER - Descartes,580594.0,48.84312433898007,2.5825510408259116
Noisy-le-Roi,64484.0,48.841266131954356,2.061600841452587
Noues,101213.0,48.576450289272955,2.356938038755007
Nézel - Aulnay,11154.0,48.93902348992686,1.8403664176784507
Oberkampf,4609968.0,48.86471868732366,2.3683775868649777
Oberkampf - Filles du Calvaire,1174314.0,48.86221700265551,2.367028280105472
Odéon,6081556.0,48.85206276349979,2.3400783018688722
Olympiades,6311996.0,48.82707504214616,2.3671246277379634
Opéra,32668370.0,48.87114444956194,2.3318436373460605
Orgerus Béhoust,22767.0,48.82657998726531,1.703219210873385
Orly Ville,808535.0,48.74168106515853,2.4031522167862933
Orsay-Ville,366551.0,48.69749378761521,2.180747280127773
Osny,3359632.0,49.06303483923404,2.0578745186383416
Ourcq,3663444.0,48.88714474631597,2.3869868451028973
Ozoir-la-Ferrière,614958.0,48.770779263247526,2.6901331351539866
Palais,3793960.0,48.77520759962344,1.8069696857144482
Palais Royal - Comédie Française,9928780.0,48.86395967027306,2.3351338603144587
Palaiseau,1093404.0,48.71678176513338,2.245535207655699
Pantin,5680470.0,48.89810759149115,2.4010878119679027
Parc,227424.0,48.95032000065936,2.469411021314593
Parc de Sceaux,710265.0,48.77307598083353,2.3074199054485045
Parmentier,12506066.0,48.88436013422359,2.381754217480613
Passy,5523186.0,48.639487516627504,2.4940772142281364
Pasteur,88748025.0,48.817545518633956,2.339218046643557
Pelleport,438678.0,48.865979693704396,2.403295150671697
Pereire,1894323.0,48.886486166064536,2.2581804177007583
Pereire Levallois,632409.0,48.885307006722606,2.2986256202825714
Pernety,3543650.0,48.8339281516255,2.31802219864549
Perret,1264940.0,48.93566056843545,2.052745209834625
Persan - Beaumont,3327860.0,49.147661536194654,2.2778621147320925
Petit,18028.0,49.16390359678607,1.7797792573563909
Petit Vaux,41976.0,48.67654071489159,2.333961811369468
Picasso,7574268.0,48.918198127407294,2.3718309117792757
Picpus,1999212.0,48.84514535069733,2.4017509730011724
Pierre Curie,13504785.0,48.86319130141919,2.322926534181681
Pierre et Marie Curie - Métro,959102.0,48.81556669145708,2.3763853371438985
Pierrefitte,2119780.0,48.429230761978104,2.1048325557526253
Pierrelaye,215378.0,49.01915103562234,2.154626665902348
Pigalle,10129609.0,48.88221053049458,2.337576924890385
Place,50810175.0,48.71383756733242,2.4744741106020403
Place Monge,1443240.0,48.842674974999696,2.352080229377121
Place d'Italie,25083520.0,48.829929175325574,2.356001111329743
Place de Clichy,19370790.0,48.88338995871599,2.3274181135771213
Plaisance,5331940.0,48.86130469266675,2.2895124191269973
Plaisir - Grignon,1033023.0,48.83196939963247,1.9438590623500005
Poissonnière,1578882.0,48.87712227836677,2.348766871337356
Poissy,6076510.0,48.93322736896995,2.0408062508589486
Pompe - Mairie du 16e,2751612.0,48.863815115484776,2.27723348867195
Pont,10524040.0,48.753343674615145,2.4787508058492675
Pont Cardinet,42096576.0,48.887997145848715,2.3136463440928856
Pont Marie,433274.0,48.85380692346439,2.356690960000734
Pont Neuf,3700753.0,48.8451972428472,2.222778192764839
Pont Petit,28936.0,49.061132945880956,2.131563541166992
Pont de Charenton,1724280.0,48.818079379614794,2.419639311346962
Pont de Neuilly,11807222.0,48.88507297972825,2.259510484907184
Pont de Rungis,22946.0,48.74612701122682,2.3685512921085623
Pont de Sèvres,23783460.0,48.829606619045286,2.230425771618511
Pont de l'Alma,1868799.0,48.86247370436641,2.3000766599973814
Pontoise,7954910.0,49.04673391764315,2.0951416751360794
Porchefontaine,895860.0,48.797501069887566,2.15747230588971
Port,10437578.0,48.77460540186861,2.4568751194652174
Port Royal,9722622.0,48.805161022787914,2.2461005187357768
Porte Dauphine,1774146.0,48.87124850933486,2.276659100214528
Porte Dorée,5970248.0,48.83534552617963,2.406643829360264
Porte Maillot,12036468.0,48.87773946584352,2.280130985973314
Porte d'Auteuil,1576899.0,48.84748098285974,2.258049050175036
Porte d'Italie,2929983.0,48.819252324557354,2.3596310615555574
Porte d'Ivry,2898357.0,48.82143086680693,2.369932233983654
Porte d'Orléans,42744780.0,48.822487993315946,2.32546470035416
Porte de Bagnolet,6434323.0,48.864220076368206,2.4091383534101567
Porte de Choisy,8934588.0,48.81985448810448,2.3647579236398992
Porte de Clichy,32647368.0,48.894463320387565,2.313487949985032
Porte de Pantin,8818719.0,48.88882407665555,2.393899416050569
Porte de Saint-Ouen,1749920.0,48.89764977004562,2.329279969500963
Porte de Saint-Ouen - Hôpital Bichat,1883165.0,48.89957417799253,2.329818193939223
Porte de Vanves,11527910.0,48.82731771508587,2.305590428523095
Porte de Versailles - Parc des Expositions,865052.0,48.8326607899489,2.2880531115186633
Porte des Lilas,20578539.0,48.87692166566203,2.407820012153041
Presles,26413.0,48.96374239408878,1.8927548036178017
Provins,141350.0,48.5554906845258,3.302239116442089
Pré-Saint-Gervais,282522.0,48.880164410735944,2.3983489127971533
Puteaux,1228936.0,48.88315563417211,2.2335092298215624
Pyramides,12637816.0,48.8373551773595,2.3457600530661584
Père Lachaise,7800933.0,48.86266882043161,2.3870629633526748
Quai de la Gare,5318784.0,48.83700549743983,2.3731579210634535
Quai de la Rapée,1604616.0,48.84593783197181,2.367425847789879
Quatre Septembre,1218141.0,48.846416679602534,2.3855992212095534
RN,63397.0,49.02003945468913,2.5877951126521874
Rambouillet,2960202.0,48.71094077412588,2.015439045564342
Rambuteau,1347942.0,48.8611901569367,2.353273948594771
Ranelagh,2884925.0,48.85518327357273,2.27140819660301
Raspail,2905476.0,48.8292179547658,2.426962973155744
Rennes,566880.0,48.84826153606363,2.327903935177658
Republique,4296079.0,48.86725943151369,2.364785876547561
Richard-Lenoir,1072386.0,48.85986830264096,2.371881885282108
Richelieu - Drouot,8453165.0,48.871851543396346,2.338869211347364
Rie,1498116.0,48.87171423432708,2.6816526166390067
Riquet,2949606.0,48.88876765781717,2.3718835013475355
Ris-Orangis,671716.0,48.65884372188947,2.4155382504174576
Robespierre,14783025.0,48.84112608697376,2.3585532982865614
Robinson,3753448.0,48.8397280167109,2.2880182192048166
Roger Salengro - Fontainebleau,1716849.0,48.81482486248089,2.361084882162785
Roissy-en-Brie,1326824.0,48.79563440960668,2.650415511948346
Rome,2428884.0,48.857454014292955,2.530366726011124
Roosevelt,14493432.0,48.90750109658166,2.370655698957897
Rosa Parks,11848743.0,48.91510740519784,2.4071673270467437
Rosny Bois Perrier,887308.0,48.88251561703203,2.4811978240266646
Rosny-sous-Bois,1875108.0,48.869904296951084,2.4857608499488655
Rosny-sur-Seine,38812.0,48.997517461592,1.6298170854299172
Route de Tacoignières,38702.0,48.82546092389752,1.6429014880041626
Rue Saint-Maur,2646840.0,48.86420713746212,2.379977662115196
Rue de Sarcelles,1071498.0,48.9839503773446,2.367082757965816
Rue de la Pompe,3193660.0,48.90130421022685,2.070377096228868
Rue du Bac,2882875.0,48.940666454682045,2.2732492138608418
Rueil-Malmaison,8494270.0,48.887664779414465,2.172420375568712
Rungis,63692.0,48.82268222387431,2.3471661183603167
Saint Martin,165600.0,48.988021296526334,1.8666836669878675
Saint-Ambroise,5174512.0,48.86177827560167,2.3752247799590367
Saint-Augustin,5984260.0,48.87467377366512,2.3203635028729224
Saint-Cyr,145143.0,48.79899170262152,2.073323522014169
Saint-Denis - Pleyel,2073400.0,48.91801860144003,2.3450252360922144
Saint-Fargeau,1134602.0,48.78425412990783,2.443918976962031
Saint-Georges,1073036.0,48.878380368099535,2.3375248779264206
Saint-Germain-en-Laye,110670.0,48.89973567470235,2.0950757143200778
Saint-Gratien,637402.0,48.96363446141568,2.285904618283936
Saint-Jacques,975824.0,48.83288661636596,2.337125454915251
Saint-Lazare,164473472.0,48.875423473363995,2.3253900553309945
Saint-Marcel,996074.0,48.83850798651093,2.360728726652698
Saint-Michel,20018292.0,48.704209939782636,2.3309331589308724
Saint-Michel Notre-Dame,10893935.0,48.853024031213245,2.3450032263287897
Saint-Nom-la-Bretèche Forêt de Marly,49496.0,48.867113144178475,2.0511629907032387
Saint-Paul,7581735.0,48.9377309362514,2.3305434190645413
Saint-Placide,1777996.0,48.847024062585675,2.326952388869082
Saint-Quentin - Gare Routière des Prés,6133280.0,48.78785332456006,2.046269496595188
Saint-Sulpice,2725832.0,48.85100172479629,2.3318104537032243
Sainte Colombe,16928.0,48.943804603552096,1.8644327082233212
Sainte Geneviève,1624544.0,48.99444841136234,2.3882964991957625
Sannois,840814.0,48.97099181793089,2.263818716946275
Sartrouville,6612245.0,48.937724573790504,2.157163595819053
Savigny-le-Temple - Nandy,1657544.0,48.59558850621704,2.5839351935206687
Savigny-sur-Orge,1278830.0,48.6763585638039,2.3523274630799733
Sceaux,578610.0,48.781299274294184,2.2979438513355817
Segur,1443220.0,48.846717657383714,2.3071498240381714
Sentier,3898145.0,48.90180858915492,2.289655047419442
Sermaise,12672.0,48.5356876249098,2.0690884686772444
Seugy,10590.0,49.119127669439536,2.400958634907904
Sevran - Livry,3143360.0,48.93641028547597,2.535284884775172
Sevran Beaudottes,1715242.0,48.94689679140587,2.524773586950915
Simplon,2914492.0,48.894193656189955,2.3475072114608233
Solférino,3692451.0,48.91039347028411,2.269500676998354
Soult,292750.0,48.78434240530433,2.1134953150232967
Souppes - Château-Landon,120364.0,48.181091931822095,2.735989121154897
Stade,49320128.0,48.7756932139909,2.405592207893648
Stains la Cerisaie,398438.0,48.95473095415764,2.391778426287431
Stalingrad,36813250.0,48.82428542723327,2.3300493790419536
Sucy Bonneuil,717512.0,48.77216697330933,2.5074720911779305
Sully Morland,505144.0,48.851740680148644,2.363843928633476
Suresnes,1215492.0,48.85941678978954,2.19326480213024
Survilliers - Fosses,757644.0,49.09950517364223,2.5254037877704363
Sèvres-Lecourbe,2146100.0,48.845195799460484,2.309928035248194
Taverny,248742.0,49.02494584168541,2.222367829266644
Telegraphe,584604.0,48.875517869861575,2.398348051145877
Temple,1625292.0,48.91978827358108,2.257608792735258
Ternes,5106556.0,48.8782154019366,2.2984212186331487
Thomery,66840.0,48.39566300233501,2.7642746849356032
Thun le Paradis,71612.0,49.00664471931373,1.9190153346002292
Tolbiac,1353094.0,48.82614504953483,2.3571685034756764
Torcy,4698960.0,48.839723732661525,2.6552007519968766
Tour,1952264.0,48.81796618064732,2.2218661644954745
Tournan,427881.0,48.739444993977024,2.7588205295212638
Trappes,1666960.0,48.77478512835528,2.006521715288412
Triel-sur-Seine,142272.0,48.98144057334778,2.0056491807309342
Trilport,137398.0,48.960224258354444,2.949848286589898
Trinité,3384787.0,48.83536148786819,2.2632363283747776
Trocadéro,23909280.0,48.863463104088225,2.2877484460649318
Tuileries,3017835.0,48.718777911837996,2.3129272086789308
Us,11828238.0,49.10003036506077,1.9705390744921831
Vaires Torcy,247534.0,48.875231875237006,2.637822811359765
Val,1103790.0,48.98704133442605,2.156904832864612
Val d'Europe,6424820.0,48.85492348587641,2.772695098881289
Val d'Or,1825688.0,48.902408827855744,2.2046015274603015
Val de Fontenay,13821374.0,48.85429891470294,2.4890636573393863
Valmondois,246528.0,49.09105996225495,2.2019030598073397
Vaneau,507676.0,48.84879753843118,2.321289479775338
Vanves - Malakoff,698468.0,48.818388944457745,2.2920682233685064
Varenne,1764964.0,48.85662459268308,2.3150457887729994
Vauboyen,62100.0,48.757865906169435,2.201992279163244
Vaucelles,139548.0,49.0214992590908,2.229877940523126
Vaucresson,312426.0,48.836604085305616,2.1527509130167233
Vaugirard,4743420.0,48.83886465327377,2.2477771686989154
Vaux-sur-Seine,68172.0,49.00737338267897,1.9628660384852052
Vavin,3432948.0,48.84198054810748,2.329161266455021
Vernou-sur-Seine,13416.0,48.38677556564955,2.842335064919506
Versailles,16306985.0,48.783435676324416,1.9580508524260034
Vert Galant,7624056.0,48.98955045583842,2.321647225614788
Viarmes,20300.0,49.11664495076098,2.3682225759949573
Victor Hugo,86210808.0,48.8154528774603,2.3653682006139922
Vigneux,1170536.0,48.991945827343834,1.8165614900118534
Villabé,41016.0,48.59277417570386,2.4614208012952727
Villaines,6909.0,49.07922702845139,2.3505146353254367
Ville,7499578.0,48.77619788422552,2.129998127893442
Villeneuve,18092074.0,48.7389588814114,2.136282802424885
Villeneuve Triage,400320.0,48.745008623768626,2.4397136806594455
Villennes-sur-Seine,171960.0,48.93983157881581,1.9995746098805045
Villeparisis - Mitry-le-Neuf,2551455.0,48.953240795933986,2.6030740517594597
Villepinte,698562.0,48.962536148546,2.512770100645543
Villepreux,383414.0,48.8407717665837,2.146603462960485
Villiers,13984872.0,48.86263880468373,2.305620823014605
Villiers le Bel - Gonesse - Arnouville RER,6649704.0,48.994815848718204,2.4168534356238798
Villiers-sur-Marne - Le Plessis-Trévise RER,8206281.0,48.82372287968118,2.5435205107384933
Vincennes,10034562.0,48.847348105856604,2.4325356213004854
Viroflay Rive Gauche,4035186.0,48.80067003859946,2.171585511740181
Viry-Châtillon,512352.0,48.67591242028536,2.387038204858029
Vitry-sur-Seine,837044.0,48.80022709206867,2.4026950056378182
Volontaires,1114824.0,48.84146998576094,2.3079485434684535
Voltaire,36886720.0,48.84953475001067,2.341279820892994
Vosves,5042.0,48.51513839696885,2.599704562973603
Vulaines-sur-Seine - Samoreau,14754.0,48.430398514676234,2.753110418949808
Wagram,3015708.0,48.90647092584995,2.2541878044607593
Y,2287198.0,48.684132690052536,2.202788462393054
Yerres,2121610.0,48.70647207979571,2.4833414511858143
Yvette,124109.0,48.72974077954926,2.2287550020273867
École,10902052.0,48.902600703985335,2.1529668045861627
Épinay-sur-Seine,554600.0,48.95404616922622,2.302360765544564
Épône - Mézières,258056.0,48.963408937000935,1.8093780048906667
Étampes,1028930.0,48.437146389505024,2.159973632236523
