station_id,station_name,stop_lon,stop_lat,geometry,NB_VALD,JOUR,nb_lignes_fer
IDFM:65985,Les Clairières de Verneuil,1.955244034082812,48.99266997269272,POINT (623544.7775999978 6877477.331700001),453.0,2025-04-14,1
IDFM:65988,Juziers,1.8449525722587152,48.99224048747195,POINT (615473.5 6877542),308.0,2025-04-14,1
IDFM:65994,Les Mureaux,1.9134674211236111,48.99259097971094,POINT (620487.6341999993 6877509.806600002),4239.0,2025-04-14,1
IDFM:66005,Franconville - Le Plessis-Bouchard,2.2341907839306554,48.99374640051787,POINT (643958.5 6877363),8377.0,2025-04-14,2
IDFM:66009,Villiers-le-Bel - Gonesse - Arnouville,2.416246795897305,48.99377204005172,POINT (657281 6877252),14091.0,2025-04-14,1
IDFM:66063,Gros Noyer Saint-Prix,2.2596836105712628,48.99607903406629,POINT (645826.4275999963 6877604.607200001),1503.0,2025-04-14,1
IDFM:66079,Sarcelles - Saint-Brice,2.368685635253536,48.99620491669132,POINT (653802.7136000022 6877549.328600001),6368.0,2025-04-14,1
IDFM:66095,Conflans-Sainte-Honorine,2.09871661352047,48.996919424234726,POINT (634049 6877820.500000003),5345.0,2025-04-14,1
IDFM:66157,Rosny-sur-Seine,1.629817086362371,48.99751746239252,POINT (599741.4998605176 6878380.499827314),299.0,2025-04-14,2
IDFM:66321,Meulan - Hardricourt,1.9021289902435004,49.00581615609435,POINT (619678.3903999999 6878991.908699999),626.0,2025-04-14,1
IDFM:66334,Thun le Paradis,1.919170589720022,49.006673442207415,POINT (620926.4015000015 6879070.038500001),424.0,2025-04-14,1
IDFM:66335,Montigny - Beauchamp,2.196515175604304,49.007744118117,POINT (641217.3523000033 6878947),6699.0,2025-04-14,2
IDFM:66338,Vaux-sur-Seine,1.9630264473162569,49.0073550143858,POINT (624135.7079000026 6879102.803300001),435.0,2025-04-14,1
IDFM:66436,Neuville Université,2.078348820578231,49.01374275942672,POINT (632580.5 6879708.504500003),4419.0,2025-04-14,2
IDFM:66452,Saint-Leu-la-Forêt,2.2428869689226687,49.01523840177278,POINT (644617.7792999968 6879746.883300001),1871.0,2025-04-14,1
IDFM:66484,Éragny - Neuville,2.090571123307668,49.01790068888594,POINT (633479.8567000031 6880160.516600002),660.0,2025-04-14,1
IDFM:66491,Pierrelaye,2.1545313948758564,49.01917957374756,POINT (638159.5658000037 6880250.748199999),1291.0,2025-04-14,2
IDFM:66520,Vaucelles,2.2294526219892656,49.02172683988197,POINT (643642.1397999972 6880477.945200001),498.0,2025-04-14,1
IDFM:66533,Écouen - Ézanville,2.362236789305572,49.02319914892831,POINT (653355.067400001 6880555.072000001),2508.0,2025-04-14,1
IDFM:66535,Goussainville,2.46256580793126,49.02341075826703,POINT (660693 6880524.000000002),6020.0,2025-04-14,1
IDFM:66557,Taverny,2.222287008769188,49.0249763828466,POINT (643121.6228 6880844.454599999),1393.0,2025-04-14,1
IDFM:66650,Les Noues,2.477713962139221,49.03307204384692,POINT (661808 6881591),1313.0,2025-04-14,1
IDFM:66654,Domont,2.3371269712571614,49.03284003832482,POINT (651527.6203999966 6881642.3485),3582.0,2025-04-14,1
IDFM:66659,Saint-Ouen-l'Aumône Liesse,2.128124092657316,49.0341234164973,POINT (636246.4738999978 6881933.593999999),2209.0,2025-04-14,2
IDFM:66672,Bessancourt,2.2103009348975013,49.03527556641014,POINT (642256.5 6881998.499999999),780.0,2025-04-14,1
IDFM:66696,Cergy Préfecture,2.079780949001308,49.036306683133965,POINT (632714.5 6882216.499999998),16982.0,2025-04-14,2
IDFM:66731,Saint-Ouen-l'Aumône Quartier de l'Église,2.1034691329132857,49.03909361746138,POINT (634450 6882506.500000001),544.0,2025-04-14,1
IDFM:66741,Bonnières,1.582054688549546,49.03882194566217,POINT (596329.4999992759 6883034.999999827),608.0,2025-04-14,2
IDFM:66795,Bouffémont - Moisselles,2.3229000286671555,49.045103567466136,POINT (650499 6883015),863.0,2025-04-14,1
IDFM:66798,Frépillon,2.197098920791642,49.04527720662213,POINT (641302.5 6883120.500000001),406.0,2025-04-14,1
IDFM:66803,Saint-Ouen-l'Aumône,2.105230857870794,49.04530690087292,POINT (634586.6332999989 6883196),2482.0,2025-04-14,2
IDFM:66816,Pontoise,2.0957859968423524,49.04673337596684,POINT (633898 6883362.5),8823.0,2025-04-14,3
IDFM:66834,Cergy le Haut,2.011579068023536,49.04823262405815,POINT (627744.5 6883602.999999999),9230.0,2025-04-14,2
IDFM:66858,Cergy Saint-Christophe,2.0345219282999176,49.049642166828754,POINT (629423.5 6883738.999999999),9387.0,2025-04-14,2
IDFM:66915,Épluches,2.1226568963520114,49.055049202893706,POINT (635872.5738999993 6884265.1285),68.0,2025-04-14,1
IDFM:66934,Méry-sur-Oise,2.19141823646768,49.058277435287074,POINT (640902.0231000036 6884570.4854),604.0,2025-04-14,1
IDFM:66952,Pont Petit,2.131241645234573,49.06087605161007,POINT (636507.1611000001 6884906.189700001),74.0,2025-04-14,1
IDFM:66977,Osny,2.058155650874632,49.06281914403825,POINT (631168.523000002 6885183.517400003),565.0,2025-04-14,1
IDFM:67000,Montsoult - Maffliers,2.322908350649578,49.066157145375925,POINT (650519.6860495977 6885356.395996544),1685.0,2025-04-14,2
IDFM:67016,Chaponval,2.1410848292610347,49.06912782440181,POINT (637236.5 6885816.000000001),36.0,2025-04-14,1
IDFM:67027,Auvers-sur-Oise,2.174916445478343,49.07034498316611,POINT (639710.0000000001 6885925.000000002),58.0,2025-04-14,1
IDFM:67056,Boissy-l'Aillerie,2.025386064104548,49.07572135804642,POINT (628791.5 6886647.417200001),152.0,2025-04-14,1
IDFM:67065,Mériel,2.205438463461229,49.07775311707399,POINT (641948.5 6886725.999999999),385.0,2025-04-14,1
IDFM:67072,Villaines,2.3505357370070645,49.07926437056656,POINT (652550.5758000016 6886797.140299999),107.0,2025-04-14,1
IDFM:67076,Montgeroult - Courcelles,2.0029460458068105,49.080811910011626,POINT (627159.1933000013 6887234.002900001),20.0,2025-04-14,1
IDFM:67107,Valmondois,2.2019152338634327,49.09093718795672,POINT (641705.9179000035 6888194.8368000025),474.0,2025-04-14,1
IDFM:67126,Belloy - Saint-Martin,2.3613265147338978,49.09838940491585,POINT (653356.1296999976 6888917.711800002),149.0,2025-04-14,1
IDFM:67131,Us,1.9705444983242864,49.09955483034093,POINT (624819.3731999993 6889348.776799998),95.0,2025-04-14,1
IDFM:67169,Presles - Courcelles,2.2878509419549213,49.11367528279733,POINT (648005.5015999973 6890663.654),291.0,2025-04-14,1
IDFM:67172,L'Isle-Adam - Parmain,2.209941858169547,49.11454854558362,POINT (642318.4574000016 6890814.8821),481.0,2025-04-14,1
IDFM:67176,Viarmes,2.368237642296928,49.11663481669089,POINT (653877.0908999965 6890942.864100003),284.0,2025-04-14,1
IDFM:67177,Luzarches,2.4200435326085863,49.117099228494695,POINT (657659.5782999992 6890965.495900003),382.0,2025-04-14,1
IDFM:67180,Seugy,2.3996583056293246,49.11912737513361,POINT (656173.0733999982 6891202.1876),56.0,2025-04-14,1
IDFM:67196,Santeuil - Le Perchay,1.949406923865895,49.12334471123142,POINT (623311 6892014.825100002),25.0,2025-04-14,1
IDFM:67227,Nointel - Mours,2.2799576391232472,49.13282894869498,POINT (647448.6476999968 6892799.119499999),444.0,2025-04-14,1
IDFM:67241,Champagne-sur-Oise,2.242987667830016,49.136089580289706,POINT (644754 6893187),273.0,2025-04-14,1
IDFM:67292,Persan - Beaumont,2.277687381962316,49.14766618741408,POINT (647298.0562598751 6894450.833330223),4140.0,2025-04-14,2
IDFM:67325,Bruyères-sur-Oise,2.32483287423228,49.15511620671838,POINT (650744.9213000014 6895249),90.0,2025-04-14,1
IDFM:67352,Chars,1.936865953454158,49.16300140123273,POINT (622455 6896437.499999999),162.0,2025-04-14,1
IDFM:67476,Brunoy,2.506850312311369,48.698914475306886,POINT (663706.5 6844420.999999998),6465.0,2025-04-14,1
IDFM:67604,Marles-en-Brie,2.868811725090548,48.73481854687385,POINT (690351.733099997 6848307.545099998),468.0,2025-04-14,1
IDFM:67625,Tournan,2.758901334165272,48.739445157221006,POINT (682269.9422999993 6848841),1935.0,2025-04-14,2
IDFM:67658,Gretz-Armainvilliers,2.727167738339898,48.74645539980236,POINT (679939 6849628.015500001),723.0,2025-04-14,1
IDFM:67805,Mortcerf,2.9074760676708205,48.789592035371314,POINT (693202.4439999983 6854393.542699999),155.0,2025-04-14,1
IDFM:67839,Roissy-en-Brie,2.650530702348584,48.79563367624288,POINT (674328.2114000022 6855118.131),4082.0,2025-04-14,1
IDFM:67897,Émerainville - Pontault-Combault,2.618502939849115,48.80587944608123,POINT (671980.9941999987 6856268.2293),5663.0,2025-04-14,1
IDFM:67917,Faremoutiers - Pommeuse,2.9932738165708552,48.80853544410162,POINT (699506.0195000023 6856495.885799999),401.0,2025-04-14,1
IDFM:67920,Coulommiers,3.081261311573344,48.80805936234078,POINT (705968 6856446.000000001),1197.0,2025-04-14,1
IDFM:67924,Guérard - La Celle-sur-Morin,2.9538116993768355,48.81076877713248,POINT (696608.0107999966 6856745.181899998),115.0,2025-04-14,1
IDFM:67944,Mouroux,3.0430626039871616,48.813701725231546,POINT (703162.2656000033 6857071.168400003),170.0,2025-04-14,1
IDFM:68105,Bussy-Saint-Georges,2.710382839509696,48.83671337078136,POINT (678741.6422000007 6859668),11787.0,2025-04-14,1
IDFM:68123,Lognes,2.633026934567703,48.839255049438655,POINT (673064.9464000016 6859974.2213),5063.0,2025-04-14,1
IDFM:68129,Torcy,2.655169106193295,48.83971015133779,POINT (674690.3457000032 6860017.5),13782.0,2025-04-14,1
IDFM:68153,Noisiel,2.616660606000051,48.84351408493866,POINT (671866.000500001 6860453.5),9479.0,2025-04-14,1
IDFM:68266,Val d'Europe,2.772426894234028,48.85484622851565,POINT (683301.570600003 6861669.341),18512.0,2025-04-14,1
IDFM:68385,Marne-la-Vallée Chessy,2.7824826512673546,48.86979506673141,POINT (684044 6863329.5),23686.0,2025-04-14,1
IDFM:68407,Chelles - Gournay,2.5833806594500697,48.87411948897062,POINT (669441.5 6863869.000000001),9708.0,2025-04-14,2
IDFM:68419,Vaires - Torcy,2.637705554664271,48.87517306494243,POINT (673426.6696000025 6863966.500000001),3089.0,2025-04-14,2
IDFM:68494,Lagny - Thorigny,2.7059554888008988,48.8821904179895,POINT (678435.5 6864725.999999999),3665.0,2025-04-14,1
IDFM:68653,Esbly,2.809640025507793,48.902895083058525,POINT (686045.0001000017 6867005.000100002),1444.0,2025-04-14,1
IDFM:68916,Villeparisis - Mitry-le-Neuf,2.603220561532749,48.95316214687084,POINT (670940.8858999982 6872651),6303.0,2025-04-14,1
IDFM:68918,La Ferté-sous-Jouarre,3.124704606802588,48.95078183048536,POINT (709133.5000267866 6872320.499895811),1677.0,2025-04-14,2
IDFM:68963,Meaux,2.8733082321502925,48.9566203252873,POINT (690722 6872969.999999998),11309.0,2025-04-14,1
IDFM:68980,Changis - Saint-Jean,3.026089283734262,48.95916631326023,POINT (701910.5 6873246),298.0,2025-04-14,1
IDFM:68984,Trilport,2.949685912410061,48.96016915361593,POINT (696315.6058000028 6873358.3796000015),899.0,2025-04-14,1
IDFM:69065,Mitry - Claye,2.6422341369736606,48.9757479508066,POINT (673809.5 6875149),3781.0,2025-04-14,2
IDFM:69072,Nanteuil - Saâcy,3.2194260927085296,48.97400193831618,POINT (716063.8143000007 6874917.818100002),728.0,2025-04-14,1
IDFM:69136,Compans,2.6649599355374893,48.99132968756663,POINT (675480.5 6876874.500000001),37.0,2025-04-14,1
IDFM:69162,Isles - Armentières - Congis,3.007871639575125,48.99837487688993,POINT (700576 6877606),64.0,2025-04-14,1
IDFM:69196,Thieux - Nantouillet,2.680253767580292,49.00813565335945,POINT (676607.3224000037 6878738.830600002),34.0,2025-04-14,1
IDFM:69237,Lizy-sur-Ourcq,3.0317831029512066,49.02172710081919,POINT (702324.6539999992 6880203.4586),287.0,2025-04-14,1
IDFM:69254,Dammartin - Juilly - Saint-Mard,2.699188446745409,49.03225834293,POINT (678002.7991460188 6881416.097259578),1277.0,2025-04-14,2
IDFM:69300,Louvres,2.5018113143714777,49.04933726826723,POINT (663581.5 6883388.499999999),3250.0,2025-04-14,1
IDFM:69435,Crouy-sur-Ourcq,3.062669111949777,49.09189047640195,POINT (704577.5 6888008.081799999),158.0,2025-04-14,1
IDFM:69450,Survilliers - Fosses,2.525517836696695,49.09951161811565,POINT (665348 6888958.000000001),3162.0,2025-04-14,1
IDFM:69487,Chaville - Vélizy,2.1834187943404744,48.79968116446791,POINT (640020 6855821.5),2757.0,2025-04-14,1
IDFM:69503,Chaville Rive Droite,2.1885894806735937,48.81299614830529,POINT (640415 6857298.000000001),3288.0,2025-04-14,2
IDFM:69528,Gare de Bellevue,2.229956322216565,48.81887298138509,POINT (643459 6857921.000000002),1397.0,2025-04-14,1
IDFM:69554,Ablon,2.4198671478914595,48.72578126379895,POINT (657327 6847451.499999999),1923.0,2025-04-14,1
IDFM:69568,Villeneuve-Saint-Georges,2.446304786739812,48.730080267741016,POINT (659275 6847915.499999999),15278.0,2025-04-14,1
IDFM:69622,Les Baconnets,2.288108127151424,48.73984612871272,POINT (647649.5 6849094.500000001),4938.0,2025-04-14,1
IDFM:69625,Villeneuve-le-Roi,2.426423645047488,48.73968685807613,POINT (657820.5 6848994.000000001),1914.0,2025-04-14,1
IDFM:69633,Rungis la Fraternelle,2.3521980873905326,48.74021613668418,POINT (652362.7195999995 6849095.059700001),482.0,2025-04-14,1
IDFM:69639,Orly Ville,2.4030548924063897,48.74163230680523,POINT (656103.6824000031 6849223.0331000015),2089.0,2025-04-14,1
IDFM:69647,Fontaine Michalon,2.2959559818374013,48.74304953436299,POINT (648229.769100003 6849445.478100004),2230.0,2025-04-14,1
IDFM:69662,Les Saules,2.4174549898851208,48.74520105223681,POINT (657165.5003999993 6849611.9007),1583.0,2025-04-14,1
IDFM:69671,Villeneuve Triage,2.438697833840877,48.74461113914048,POINT (658726.992399998 6849535.000000001),863.0,2025-04-14,1
IDFM:69677,Pont de Rungis Aéroport d'Orly,2.372686949202173,48.74734214004764,POINT (653875.6670357916 6849875.166575293),3437.0,2025-04-14,2
IDFM:69677,Pont de Rungis Aéroport d'Orly,2.372686949202173,48.74734214004764,POINT (653875.6670357916 6849875.166575293),135.0,2025-04-14,2
IDFM:69682,Chemin d'Antony,2.312649686391933,48.74793654258728,POINT (649462 6849978),514.0,2025-04-14,1
IDFM:69759,Antony,2.300890371505836,48.754632057173126,POINT (648604 6850730),12333.0,2025-04-14,1
IDFM:69813,La Croix de Berny,2.3042107053612133,48.76171816323692,POINT (648855.0349000022 6851515.6844),13946.0,2025-04-14,1
IDFM:69852,Choisy-le-Roi,2.411287538155699,48.76387977763339,POINT (656727.5 6851692),12844.0,2025-04-14,1
IDFM:69884,Pointe du Lac,2.46430375327102,48.768756806477086,POINT (660628.0000000864 6852206.499999912),8485.0,2025-04-14,1
IDFM:69906,Parc de Sceaux,2.309934691589042,48.769718949712896,POINT (649283.547799997 6852401.534099999),1726.0,2025-04-14,1
IDFM:69950,Créteil Pompadour,2.435315840251248,48.77125407229735,POINT (658499.5 6852499.000000002),10581.0,2025-04-14,1
IDFM:69974,L'Haÿ-les-Roses,2.35501162132898,48.775326574146334,POINT (652601.5000000016 6852996.999999806),8591.0,2025-04-14,1
IDFM:70021,Créteil - Préfecture,2.459305169291261,48.77975652677895,POINT (660269 6853432.000000001),13585.0,2025-04-14,1
IDFM:70033,Bourg-la-Reine,2.312278311834309,48.78026436884244,POINT (649466 6853572.500000001),11658.0,2025-04-14,1
IDFM:70064,Les Ardoines,2.409587305033223,48.78248922625494,POINT (656618 6853762.000000001),2906.0,2025-04-14,1
IDFM:70133,Fontenay-aux-Roses,2.2929083820455323,48.78756698215643,POINT (648050 6854397.000000001),3811.0,2025-04-14,1
IDFM:70143,Villejuif - Louis Aragon,2.3677779554117317,48.78755483606582,POINT (653550.5299984673 6854348.999998262),11726.0,2025-04-14,1
IDFM:70172,Créteil - Université,2.450549470941275,48.789929270166354,POINT (659633.5000003865 6854567.499999798),8962.0,2025-04-14,1
IDFM:70210,Bagneux,2.3220087047421583,48.79333690627149,POINT (650193.4545999989 6855019.774),6227.0,2025-04-14,1
IDFM:70248,Villejuif Paul Vaillant-Couturier,2.3682635926948725,48.79631307769328,POINT (653594.0000004478 6855322.499997843),6339.0,2025-04-14,1
IDFM:70263,Arcueil - Cachan,2.328093276131277,48.79869767228883,POINT (650645.5 6855611.989999999),7602.0,2025-04-14,1
IDFM:70269,Créteil - L'Échat,2.449396821313372,48.79661095553607,POINT (659554.0000000024 6855310.9999996545),5760.0,2025-04-14,1
IDFM:70313,Vitry-sur-Seine,2.40269438767449,48.80028105254759,POINT (656126.5 6855744),5024.0,2025-04-14,1
IDFM:70358,Maisons-Alfort - Les Juilliottes,2.4458723917666503,48.80316245178323,POINT (659300.2200066774 6856041.249996508),6241.0,2025-04-14,1
IDFM:70359,Le Parc de Saint-Maur,2.486623744135692,48.8054097518155,POINT (662294.9218999967 6856270.889400001),6190.0,2025-04-14,1
IDFM:70375,Villejuif Léo Lagrange,2.364000147653305,48.80436028965393,POINT (653288.0300006672 6856219.749997817),7963.0,2025-04-14,1
IDFM:70393,Saint-Maur - Créteil,2.4729094308778183,48.80619648110731,POINT (661288.2686000019 6856364.999999998),11174.0,2025-04-14,1
IDFM:70412,Meudon Val Fleury,2.240941917168364,48.807552358196936,POINT (644253.5 6856654.5),4279.0,2025-04-14,1
IDFM:70426,Maisons-Alfort - Stade,2.434871978877675,48.8089479563249,POINT (658496.8750021674 6856690.249998664),4435.0,2025-04-14,1
IDFM:70427,Laplace,2.3343440158701894,48.808360137202826,POINT (651113.690200001 6856682.430100001),9585.0,2025-04-14,1
IDFM:70441,Barbara,2.3174583168386667,48.809794517716256,POINT (649874.9999997477 6856852.499999222),6539.0,2025-04-14,1
IDFM:70445,Hôpital Bicêtre,2.3499807418843317,48.809957785893445,POINT (652263.4999993546 6856850.499999454),8693.0,2025-04-14,1
IDFM:70452,Le Kremlin-Bicêtre,2.362201053591684,48.81026644046288,POINT (653161.2000013606 6856877.499997658),8328.0,2025-04-14,1
IDFM:70488,Mairie d'Ivry,2.383498053635828,48.811210093393306,POINT (654726 6856970.000000001),8146.0,2025-04-14,1
IDFM:70505,Clamart,2.274243860950152,48.81422563914296,POINT (646706 6857373.4789),2870.0,2025-04-14,1
IDFM:70515,Meudon,2.2428787225795106,48.81436409632574,POINT (644403 6857410.5),1304.0,2025-04-14,1
IDFM:70522,Ecole Vétérinaire de Maisons-Alfort,2.4223611383785,48.81479709305343,POINT (657582.8500020705 6857347.249999227),8638.0,2025-04-14,1
IDFM:70537,Pierre et Marie Curie,2.3773049285112235,48.81585703937132,POINT (654275.2800016662 6857490.249998399),4254.0,2025-04-14,1
IDFM:70543,Gentilly,2.340926830790754,48.815228092611335,POINT (651603.5 6857442),6421.0,2025-04-14,1
IDFM:70562,Malakoff - Rue Etienne Dolet,2.2970482368931284,48.81530194487024,POINT (648381.6000038616 6857477.999997231),5884.0,2025-04-14,1
IDFM:70584,Vanves - Malakoff,2.2919742374890983,48.81828945559893,POINT (648012 6857813.5),2088.0,2025-04-14,1
IDFM:70586,Mairie de Montrouge,2.319571617439263,48.81846317813184,POINT (650038.499999404 6857814.99999894),16211.0,2025-04-14,1
IDFM:70596,Porte d'Italie,2.359496128494856,48.81907044132315,POINT (652970.5000017061 6857857.9999993965),4566.0,2025-04-14,1
IDFM:70604,Porte de Choisy,2.364651571525099,48.820094009190285,POINT (653349.9499985478 6857968.7499996),11488.0,2025-04-14,1
IDFM:70623,Cité Universitaire,2.3388576809777035,48.82150600684166,POINT (651457.4081000015 6858141.294599998),20210.0,2025-04-14,1
IDFM:70636,Porte d'Ivry,2.3694031162714024,48.82142101194986,POINT (653700.0000103128 6858113.499994252),3585.0,2025-04-14,1
IDFM:70640,Joinville-le-Pont,2.4638739495546496,48.82119737360793,POINT (660636 6858037.3897),11822.0,2025-04-14,1
IDFM:70645,Maison Blanche,2.358714121770927,48.821678947573815,POINT (652915.4373388587 6858148.499962323),12860.0,2025-04-14,2
IDFM:70648,Charenton - Écoles,2.413845973313661,48.82136831760975,POINT (656962.9999997953 6858082.499999375),7650.0,2025-04-14,1
IDFM:70657,Porte d'Orléans,2.3255585128676093,48.82340547688048,POINT (650482.779998984 6858360.749998023),17655.0,2025-04-14,1
IDFM:70671,Mairie d'Issy,2.273559421058557,48.824254356777246,POINT (646665.9999998376 6858488.9999995995),13650.0,2025-04-14,1
IDFM:70686,Sèvres - Ville-d'Avray,2.2007294495659546,48.827253206930806,POINT (641322.5 6858874.088599999),2552.0,2025-04-14,2
IDFM:70698,Pont de Sèvres,2.2305118949306246,48.82967822756477,POINT (643511.5000000848 6859121.999999975),14882.0,2025-04-14,1
IDFM:70705,Vaucresson,2.152674671677768,48.83668449024941,POINT (637806 6859959.500000001),1925.0,2025-04-14,1
IDFM:70713,Garches - Marnes-la-Coquette,2.187092668770097,48.83825444088794,POINT (640334 6860107.499999998),2734.0,2025-04-14,1
IDFM:70721,Boulogne Pont de Saint-Cloud,2.2283125898228056,48.84067248206251,POINT (643362 6860346),8862.0,2025-04-14,1
IDFM:70829,Suresnes Mont Valérien,2.2210567895582143,48.87168952202666,POINT (642863.5 6863799.999999998),5176.0,2025-04-14,2
IDFM:70902,Rueil-Malmaison,2.172366417897185,48.88767250064626,POINT (639310.7524999976 6865613.500000002),21526.0,2025-04-14,1
IDFM:70940,Nanterre Ville,2.19511769490499,48.89501972616058,POINT (640987.3418999985 6866413.2122),13047.0,2025-04-14,1
IDFM:70945,Nanterre Préfecture,2.222986242991368,48.895886773064674,POINT (643031.5 6866489.1552),19752.0,2025-04-14,1
IDFM:70956,Nanterre Université,2.213536495127317,48.90112974604822,POINT (642344.5001000017 6867079),12504.0,2025-04-14,2
IDFM:70956,Nanterre Université,2.213536495127317,48.90112974604822,POINT (642344.5001000017 6867079),728.0,2025-04-14,2
IDFM:70990,Corentin Celton,2.2789586605256367,48.82682329515912,POINT (647065 6858771),9731.0,2025-04-14,1
IDFM:71001,Tolbiac,2.357168503475677,48.826145049548565,POINT (652805.9999981862 6858645.999989561),7140.0,2025-04-14,1
IDFM:71006,Porte de Vanves,2.30527798269849,48.82763788088961,POINT (648997.9699981171 6858844.249998612),12865.0,2025-04-14,1
IDFM:71013,Corvisart,2.350611225926166,48.82986001331238,POINT (652328 6859063.000000001),6108.0,2025-04-14,1
IDFM:71016,Issy - Val de Seine,2.264011346045536,48.83050964570215,POINT (645971.5 6859191),12156.0,2025-04-14,1
IDFM:71026,Glacière,2.3434678646983462,48.83114309143114,POINT (651804.8000011287 6859209.999999548),11934.0,2025-04-14,1
IDFM:71030,Alésia,2.3271429300068087,48.82817661096138,POINT (650603.6249982788 6858890.249998836),12329.0,2025-04-14,1
IDFM:71033,Place d'Italie,2.3556475146317566,48.83115461762311,POINT (652698.8832401899 6859203.916616311),27170.0,2025-04-14,3
IDFM:71034,Billancourt,2.2379285371193074,48.83187524345199,POINT (644058.2999976348 6859360.999999273),7914.0,2025-04-14,1
IDFM:71041,Saint-Jacques,2.337125454915252,48.83288661637968,POINT (651340.850001193 6859407.749999559),5449.0,2025-04-14,1
IDFM:71043,Nationale,2.362831064840564,48.83320844187159,POINT (653228.0499989806 6859427.999999636),6793.0,2025-04-14,1
IDFM:71045,Porte de Versailles,2.2879373271177776,48.83241052345399,POINT (647729.7499698076 6859386.249981895),12768.0,2025-04-14,1
IDFM:71054,Marcel Sembat,2.2435256313384717,48.83370054471864,POINT (644471.0999912834 6859559.999997978),15152.0,2025-04-14,1
IDFM:71056,Denfert-Rochereau,2.3326087704165794,48.83392410543832,POINT (651010.2799149272 6859525.899894117),19258.0,2025-04-14,3
IDFM:71063,Campo-Formio,2.3586053956692963,48.83556918249131,POINT (652919.9999948818 6859692.99999134),3290.0,2025-04-14,1
IDFM:71073,Balard,2.2784360103081003,48.8366593435586,POINT (647036.6249990939 6859864.999997504),16145.0,2025-04-14,1
IDFM:71075,Convention,2.2963778239575934,48.83713047716298,POINT (648354.0000000866 6859905.499999913),13257.0,2025-04-14,1
IDFM:71076,Les Gobelins,2.35247398363024,48.835866664517376,POINT (652470.2200020037 6859729.7499984335),8897.0,2025-04-14,1
IDFM:71084,Porte de Saint-Cloud,2.2569178446714324,48.83797784424665,POINT (645458.5999964146 6860026.2499923585),13173.0,2025-04-14,1
IDFM:71086,Lourmel,2.2821389157268257,48.8387232013397,POINT (647310.4999909083 6860091.999994955),6185.0,2025-04-14,1
IDFM:71088,Raspail,2.3305528355276968,48.83910287784467,POINT (650864.2500002183 6860102.999990854),4904.0,2025-04-14,2
IDFM:71091,Vaugirard,2.301026168890321,48.83948710092117,POINT (648697.4999966411 6860164.499998823),8721.0,2025-04-14,1
IDFM:71092,Saint-Marcel,2.3607287266526984,48.83850798652465,POINT (653078.4999960872 6860018.499996307),6477.0,2025-04-14,1
IDFM:71100,Censier - Daubenton,2.351560925100919,48.84024612835756,POINT (652407.1999981457 6860217.249997993),7511.0,2025-04-14,1
IDFM:71106,Port Royal,2.3371383995944486,48.840064350218256,POINT (651348.5 6860205.8277),8467.0,2025-04-14,1
IDFM:71108,Edgar Quinet,2.3253307707761035,48.840941974013205,POINT (650482.7200023857 6860310.749998999),5182.0,2025-04-14,1
IDFM:71113,Volontaires,2.307948543468454,48.84146998577463,POINT (649207.4999971357 6860380.499999291),5758.0,2025-04-14,1
IDFM:71117,Vavin,2.328943385765137,48.84214720837221,POINT (650749.0000107305 6860442.499996447),5160.0,2025-04-14,1
IDFM:71124,Exelmans,2.259737852678148,48.84260237076823,POINT (645670.3999980227 6860538.499998149),5336.0,2025-04-14,1
IDFM:71125,Pasteur,2.312728493921643,48.84269819752785,POINT (649559.4999646355 6860513.999989638),13830.0,2025-04-14,2
IDFM:71132,Commerce,2.293769591803878,48.844611351475216,POINT (648169.9999969079 6860738.999996859),8151.0,2025-04-14,1
IDFM:71133,Place Monge,2.352080229377121,48.8426749750134,POINT (652447.529999076 6860486.999997415),7435.0,2025-04-14,1
IDFM:71135,Gare d'Austerlitz,2.366214359329156,48.84148364547335,POINT (653483.7837712608 6860346.117125975),23698.0,2025-04-14,4
IDFM:71135,Gare d'Austerlitz,2.366214359329156,48.84148364547335,POINT (653483.7837712608 6860346.117125975),14600.0,2025-04-14,4
IDFM:71137,Félix Faure,2.291799515043936,48.8427155302701,POINT (648023.5299978945 6860529.499998912),5070.0,2025-04-14,1
IDFM:71138,Notre-Dame des Champs,2.3286303748633257,48.845079626856645,POINT (650728.7999998097 6860768.749998012),4731.0,2025-04-14,1
IDFM:71139,Gare Montparnasse,2.321927199425969,48.84250333906341,POINT (650234.4122025243 6860486.497045353),123339.0,2025-04-14,6
IDFM:71141,Chardon Lagache,2.26690547594029,48.84508829917885,POINT (646199 6860810),1762.0,2025-04-14,1
IDFM:71144,Sèvres-Lecourbe,2.3094986889083584,48.84561602643414,POINT (649325.300001374 6860840.499999494),5885.0,2025-04-14,1
IDFM:71147,Boulogne Jean Jaurès,2.2390602250207654,48.84202743863004,POINT (644152.2499991114 6860488.999999802),10958.0,2025-04-14,1
IDFM:71148,Jussieu,2.3548681189601743,48.84610311618607,POINT (652655.2500139115 6860866.499996587),12104.0,2025-04-14,2
IDFM:71150,Javel,2.278029932036142,48.84647652153936,POINT (647016.8000024488 6860956.833321428),10962.0,2025-04-14,2
IDFM:71153,Cardinal Lemoine,2.3513280016731763,48.84670003526311,POINT (652396 6860935),3774.0,2025-04-14,1
IDFM:71156,Charles Michels,2.285622677583146,48.84648312793993,POINT (647573.9999997088 6860952.499999266),11042.0,2025-04-14,1
